config,member,step,lead_time_hours,check,var_low,var_high,n_violating_points,n_total_points,violating_fraction
brown_0.002,0,4,24.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,4,24.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,4,24.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,4,24.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,4,24.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,4,24.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,4,24.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,4,24.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,5,30.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,5,30.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,5,30.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,5,30.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,5,30.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,5,30.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,5,30.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,5,30.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,5,30.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,5,30.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,5,30.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,5,30.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,6,36.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,6,36.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,6,36.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,6,36.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,6,36.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,6,36.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,6,36.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,6,36.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,6,36.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,6,36.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,6,36.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,6,36.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,7,42.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,7,42.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,7,42.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,7,42.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,7,42.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,7,42.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,7,42.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,7,42.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,7,42.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,7,42.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,7,42.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,7,42.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,8,48.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,8,48.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,8,48.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,8,48.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,8,48.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,8,48.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,8,48.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,8,48.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,8,48.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,8,48.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,8,48.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,8,48.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,9,54.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,9,54.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,9,54.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,9,54.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,9,54.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,9,54.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,9,54.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,9,54.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,9,54.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,9,54.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,9,54.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,9,54.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,10,60.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,10,60.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,10,60.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,10,60.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,10,60.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,10,60.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,10,60.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,10,60.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,10,60.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,10,60.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,10,60.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,10,60.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,11,66.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,11,66.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,11,66.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,11,66.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,11,66.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,11,66.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,11,66.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,11,66.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,11,66.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,11,66.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,11,66.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,11,66.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,12,72.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,12,72.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,12,72.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,12,72.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,12,72.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,12,72.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,12,72.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,12,72.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,12,72.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,12,72.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,12,72.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,12,72.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,13,78.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,13,78.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,13,78.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,13,78.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,13,78.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,13,78.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,13,78.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,13,78.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,13,78.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,13,78.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,13,78.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,13,78.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,14,84.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,14,84.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,14,84.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,14,84.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,14,84.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,14,84.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,14,84.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,14,84.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,14,84.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,14,84.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,14,84.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,14,84.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,15,90.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,15,90.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,15,90.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,15,90.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,15,90.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,15,90.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,15,90.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,15,90.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,15,90.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,15,90.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,15,90.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,15,90.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,16,96.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,16,96.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,16,96.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,16,96.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,16,96.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,16,96.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,16,96.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,16,96.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,16,96.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,16,96.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,16,96.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,16,96.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,17,102.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,17,102.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,17,102.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,17,102.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,17,102.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,17,102.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,17,102.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,17,102.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,17,102.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,17,102.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,17,102.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,17,102.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,18,108.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,18,108.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,18,108.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,18,108.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,18,108.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,18,108.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,18,108.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,18,108.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,18,108.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,18,108.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,18,108.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,18,108.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,19,114.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,19,114.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,19,114.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,19,114.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,19,114.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,19,114.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,19,114.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,19,114.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,19,114.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,19,114.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,19,114.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,19,114.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,0,20,120.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,0,20,120.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,0,20,120.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,0,20,120.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,0,20,120.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,0,20,120.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,0,20,120.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,0,20,120.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,0,20,120.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,0,20,120.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,0,20,120.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,0,20,120.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,1,0,0.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.002,1,0,0.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.002,1,0,0.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.002,1,0,0.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.002,1,0,0.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,1,0,0.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,1,0,0.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,1,0,0.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,1,0,0.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,1,0,0.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,1,0,0.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,1,0,0.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,1,1,6.0,z50_gt_z100,z50,z100,179786,1038240,0.1731642009554631
brown_0.002,1,1,6.0,z100_gt_z150,z100,z150,60921,1038240,0.05867718446601942
brown_0.002,1,1,6.0,z150_gt_z200,z150,z200,3492,1038240,0.003363384188626907
brown_0.002,1,1,6.0,z200_gt_z250,z200,z250,59180,1038240,0.057000308213900445
brown_0.002,1,1,6.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,1,1,6.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,1,1,6.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,1,1,6.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,1,1,6.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,1,1,6.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,1,1,6.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,1,1,6.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,1,2,12.0,z50_gt_z100,z50,z100,280182,1038240,0.26986245954692556
brown_0.002,1,2,12.0,z100_gt_z150,z100,z150,110044,1038240,0.10599090768993681
brown_0.002,1,2,12.0,z150_gt_z200,z150,z200,69338,1038240,0.06678417321621205
brown_0.002,1,2,12.0,z200_gt_z250,z200,z250,52748,1038240,0.050805208814917555
brown_0.002,1,2,12.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,1,2,12.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,1,2,12.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,1,2,12.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,1,2,12.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,1,2,12.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,1,2,12.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,1,2,12.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,1,3,18.0,z50_gt_z100,z50,z100,311435,1038240,0.29996436276776084
brown_0.002,1,3,18.0,z100_gt_z150,z100,z150,132577,1038240,0.12769398212359379
brown_0.002,1,3,18.0,z150_gt_z200,z150,z200,99695,1038240,0.09602307751579596
brown_0.002,1,3,18.0,z200_gt_z250,z200,z250,38438,1038240,0.03702226845430729
brown_0.002,1,3,18.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,1,3,18.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,1,3,18.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,1,3,18.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,1,3,18.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,1,3,18.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,1,3,18.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,1,3,18.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,1,4,24.0,z50_gt_z100,z50,z100,329768,1038240,0.3176221297580521
brown_0.002,1,4,24.0,z100_gt_z150,z100,z150,146319,1038240,0.14092984281091078
brown_0.002,1,4,24.0,z150_gt_z200,z150,z200,113506,1038240,0.10932539682539683
brown_0.002,1,4,24.0,z200_gt_z250,z200,z250,22928,1038240,0.022083525967021112
brown_0.002,1,4,24.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,1,4,24.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,1,4,24.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,1,4,24.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,1,4,24.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,1,4,24.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,1,4,24.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,1,4,24.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,1,5,30.0,z50_gt_z100,z50,z100,342153,1038240,0.32955097087378643
brown_0.002,1,5,30.0,z100_gt_z150,z100,z150,152191,1038240,0.14658556788411156
brown_0.002,1,5,30.0,z150_gt_z200,z150,z200,119580,1038240,0.11517568192325474
brown_0.002,1,5,30.0,z200_gt_z250,z200,z250,14298,1038240,0.013771382339343505
brown_0.002,1,5,30.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,1,5,30.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,1,5,30.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,1,5,30.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,1,5,30.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,1,5,30.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,1,5,30.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,1,5,30.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,1,6,36.0,z50_gt_z100,z50,z100,351500,1038240,0.33855370627215287
brown_0.002,1,6,36.0,z100_gt_z150,z100,z150,152742,1038240,0.1471162736939436
brown_0.002,1,6,36.0,z150_gt_z200,z150,z200,120388,1038240,0.11595392202188319
brown_0.002,1,6,36.0,z200_gt_z250,z200,z250,7995,1038240,0.007700531668978271
brown_0.002,1,6,36.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,1,6,36.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.002,1,6,36.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.002,1,6,36.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.002,1,6,36.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.002,1,6,36.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.002,1,6,36.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.002,1,6,36.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.002,1,7,42.0,z50_gt_z100,z50,z100,359196,1038240,0.3459662505779011
brown_0.002,1,7,42.0,z100_gt_z150,z100,z150,150691,1038240,0.1451408152257667
brown_0.002,1,7,42.0,z150_gt_z200,z150,z200,116675,1038240,0.11237767760826013
brown_0.002,1,7,42.0,z200_gt_z250,z200,z250,1508,1038240,0.0014524580058560641
brown_0.002,1,7,42.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.002,1,7,42.0,z300_gt_z400,z300,z400,0,1038240,0.0
