config,member,step,lead_time_hours,check,var_low,var_high,n_violating_points,n_total_points,violating_fraction
brown_0.05,0,5,30.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,5,30.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,5,30.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,5,30.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,5,30.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,5,30.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,5,30.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,5,30.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,5,30.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,5,30.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,5,30.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,5,30.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,6,36.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,6,36.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,6,36.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,6,36.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,6,36.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,6,36.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,6,36.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,6,36.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,6,36.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,6,36.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,6,36.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,6,36.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,7,42.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,7,42.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,7,42.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,7,42.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,7,42.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,7,42.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,7,42.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,7,42.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,7,42.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,7,42.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,7,42.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,7,42.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,8,48.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,8,48.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,8,48.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,8,48.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,8,48.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,8,48.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,8,48.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,8,48.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,8,48.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,8,48.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,8,48.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,8,48.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,9,54.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,9,54.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,9,54.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,9,54.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,9,54.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,9,54.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,9,54.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,9,54.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,9,54.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,9,54.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,9,54.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,9,54.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,10,60.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,10,60.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,10,60.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,10,60.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,10,60.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,10,60.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,10,60.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,10,60.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,10,60.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,10,60.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,10,60.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,10,60.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,11,66.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,11,66.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,11,66.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,11,66.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,11,66.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,11,66.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,11,66.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,11,66.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,11,66.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,11,66.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,11,66.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,11,66.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,12,72.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,12,72.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,12,72.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,12,72.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,12,72.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,12,72.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,12,72.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,12,72.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,12,72.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,12,72.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,12,72.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,12,72.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,13,78.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,13,78.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,13,78.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,13,78.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,13,78.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,13,78.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,13,78.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,13,78.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,13,78.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,13,78.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,13,78.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,13,78.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,14,84.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,14,84.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,14,84.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,14,84.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,14,84.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,14,84.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,14,84.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,14,84.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,14,84.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,14,84.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,14,84.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,14,84.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,15,90.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,15,90.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,15,90.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,15,90.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,15,90.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,15,90.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,15,90.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,15,90.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,15,90.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,15,90.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,15,90.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,15,90.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,16,96.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,16,96.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,16,96.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,16,96.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,16,96.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,16,96.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,16,96.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,16,96.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,16,96.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,16,96.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,16,96.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,16,96.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,17,102.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,17,102.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,17,102.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,17,102.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,17,102.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,17,102.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,17,102.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,17,102.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,17,102.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,17,102.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,17,102.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,17,102.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,18,108.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,18,108.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,18,108.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,18,108.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,18,108.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,18,108.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,18,108.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,18,108.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,18,108.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,18,108.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,18,108.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,18,108.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,19,114.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,19,114.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,19,114.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,19,114.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,19,114.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,19,114.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,19,114.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,19,114.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,19,114.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,19,114.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,19,114.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,19,114.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,0,20,120.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,0,20,120.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,0,20,120.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,0,20,120.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,0,20,120.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,0,20,120.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,0,20,120.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,0,20,120.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,0,20,120.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,0,20,120.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,0,20,120.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,0,20,120.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,1,0,0.0,z50_gt_z100,z50,z100,0,1038240,0.0
brown_0.05,1,0,0.0,z100_gt_z150,z100,z150,0,1038240,0.0
brown_0.05,1,0,0.0,z150_gt_z200,z150,z200,0,1038240,0.0
brown_0.05,1,0,0.0,z200_gt_z250,z200,z250,0,1038240,0.0
brown_0.05,1,0,0.0,z250_gt_z300,z250,z300,0,1038240,0.0
brown_0.05,1,0,0.0,z300_gt_z400,z300,z400,0,1038240,0.0
brown_0.05,1,0,0.0,z400_gt_z500,z400,z500,0,1038240,0.0
brown_0.05,1,0,0.0,z500_gt_z600,z500,z600,0,1038240,0.0
brown_0.05,1,0,0.0,z600_gt_z700,z600,z700,0,1038240,0.0
brown_0.05,1,0,0.0,z700_gt_z850,z700,z850,0,1038240,0.0
brown_0.05,1,0,0.0,z850_gt_z925,z850,z925,0,1038240,0.0
brown_0.05,1,0,0.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
brown_0.05,1,1,6.0,z50_gt_z100,z50,z100,519344,1038240,0.5002157497303128
brown_0.05,1,1,6.0,z100_gt_z150,z100,z150,564766,1038240,0.543964786561874
brown_0.05,1,1,6.0,z150_gt_z200,z150,z200,417181,1038240,0.4018155725073201
brown_0.05,1,1,6.0,z200_gt_z250,z200,z250,558754,1038240,0.5381742179072276
brown_0.05,1,1,6.0,z250_gt_z300,z250,z300,307230,1038240,0.29591423948220064
brown_0.05,1,1,6.0,z300_gt_z400,z300,z400,410436,1038240,0.3953190013869626
brown_0.05,1,1,6.0,z400_gt_z500,z400,z500,325230,1038240,0.3132512713823393
brown_0.05,1,1,6.0,z500_gt_z600,z500,z600,440466,1038240,0.4242429496070273
brown_0.05,1,1,6.0,z600_gt_z700,z600,z700,325052,1038240,0.3130798274002157
brown_0.05,1,1,6.0,z700_gt_z850,z700,z850,395774,1038240,0.3811970257358607
brown_0.05,1,1,6.0,z850_gt_z925,z850,z925,431018,1038240,0.41514293419633225
brown_0.05,1,1,6.0,z925_gt_z1000,z925,z1000,95213,1038240,0.09170615657266143
brown_0.05,1,2,12.0,z50_gt_z100,z50,z100,521004,1038240,0.5018146093388812
brown_0.05,1,2,12.0,z100_gt_z150,z100,z150,551387,1038240,0.5310785560178765
brown_0.05,1,2,12.0,z150_gt_z200,z150,z200,431527,1038240,0.4156331869317306
brown_0.05,1,2,12.0,z200_gt_z250,z200,z250,547986,1038240,0.527802820157189
brown_0.05,1,2,12.0,z250_gt_z300,z250,z300,178752,1038240,0.17216828478964402
brown_0.05,1,2,12.0,z300_gt_z400,z300,z400,257159,1038240,0.24768743257820927
brown_0.05,1,2,12.0,z400_gt_z500,z400,z500,260742,1038240,0.2511384650947758
brown_0.05,1,2,12.0,z500_gt_z600,z500,z600,352307,1038240,0.33933098320234245
brown_0.05,1,2,12.0,z600_gt_z700,z600,z700,374733,1038240,0.36093099861303746
brown_0.05,1,2,12.0,z700_gt_z850,z700,z850,332329,1038240,0.32008880413006624
brown_0.05,1,2,12.0,z850_gt_z925,z850,z925,408656,1038240,0.3936045615657266
brown_0.05,1,2,12.0,z925_gt_z1000,z925,z1000,183572,1038240,0.1768107566651256
brown_0.05,1,3,18.0,z50_gt_z100,z50,z100,517490,1038240,0.4984300354445986
brown_0.05,1,3,18.0,z100_gt_z150,z100,z150,530132,1038240,0.5106064108491293
brown_0.05,1,3,18.0,z150_gt_z200,z150,z200,434282,1038240,0.41828671598089073
brown_0.05,1,3,18.0,z200_gt_z250,z200,z250,516341,1038240,0.49732335490830637
brown_0.05,1,3,18.0,z250_gt_z300,z250,z300,176263,1038240,0.1697709585452304
brown_0.05,1,3,18.0,z300_gt_z400,z300,z400,144353,1038240,0.13903625366004008
brown_0.05,1,3,18.0,z400_gt_z500,z400,z500,225522,1038240,0.21721567267683772
brown_0.05,1,3,18.0,z500_gt_z600,z500,z600,57331,1038240,0.055219409770380645
brown_0.05,1,3,18.0,z600_gt_z700,z600,z700,352564,1038240,0.3395785174911389
brown_0.05,1,3,18.0,z700_gt_z850,z700,z850,270705,1038240,0.26073451225150257
brown_0.05,1,3,18.0,z850_gt_z925,z850,z925,365338,1038240,0.3518820311296039
brown_0.05,1,3,18.0,z925_gt_z1000,z925,z1000,225773,1038240,0.21745742795500078
brown_0.05,1,4,24.0,z50_gt_z100,z50,z100,517691,1038240,0.49862363230081674
brown_0.05,1,4,24.0,z100_gt_z150,z100,z150,507700,1038240,0.4890006164278009
brown_0.05,1,4,24.0,z150_gt_z200,z150,z200,436943,1038240,0.4208497071967946
brown_0.05,1,4,24.0,z200_gt_z250,z200,z250,484683,1038240,0.466831368469718
brown_0.05,1,4,24.0,z250_gt_z300,z250,z300,158000,1038240,0.15218061334566188
brown_0.05,1,4,24.0,z300_gt_z400,z300,z400,105418,1038240,0.10153529049160118
brown_0.05,1,4,24.0,z400_gt_z500,z400,z500,199049,1038240,0.1917177145939282
brown_0.05,1,4,24.0,z500_gt_z600,z500,z600,1356,1038240,0.0013060564031437817
brown_0.05,1,4,24.0,z600_gt_z700,z600,z700,286475,1038240,0.27592367853290184
brown_0.05,1,4,24.0,z700_gt_z850,z700,z850,168643,1038240,0.16243161504083833
brown_0.05,1,4,24.0,z850_gt_z925,z850,z925,332625,1038240,0.32037390198797966
brown_0.05,1,4,24.0,z925_gt_z1000,z925,z1000,254418,1038240,0.2450473878871937
brown_0.05,1,5,30.0,z50_gt_z100,z50,z100,517078,1038240,0.4980332100477732
brown_0.05,1,5,30.0,z100_gt_z150,z100,z150,495312,1038240,0.4770688858067499
brown_0.05,1,5,30.0,z150_gt_z200,z150,z200,439713,1038240,0.4235176837725381
brown_0.05,1,5,30.0,z200_gt_z250,z200,z250,455375,1038240,0.4386028278625366
brown_0.05,1,5,30.0,z250_gt_z300,z250,z300,138696,1038240,0.13358760980120205
brown_0.05,1,5,30.0,z300_gt_z400,z300,z400,82104,1038240,0.07907998150716597
brown_0.05,1,5,30.0,z400_gt_z500,z400,z500,182352,1038240,0.17563569116967176
brown_0.05,1,5,30.0,z500_gt_z600,z500,z600,16665,1038240,0.01605120203421174
brown_0.05,1,5,30.0,z600_gt_z700,z600,z700,238251,1038240,0.22947584373555246
brown_0.05,1,5,30.0,z700_gt_z850,z700,z850,44816,1038240,0.04316535675758977
brown_0.05,1,5,30.0,z850_gt_z925,z850,z925,300298,1038240,0.2892375558637695
brown_0.05,1,5,30.0,z925_gt_z1000,z925,z1000,269205,1038240,0.25928975959315764
brown_0.05,1,6,36.0,z50_gt_z100,z50,z100,516663,1038240,0.49763349514563104
brown_0.05,1,6,36.0,z100_gt_z150,z100,z150,488081,1038240,0.47010421482508863
brown_0.05,1,6,36.0,z150_gt_z200,z150,z200,440786,1038240,0.4245511635074742
brown_0.05,1,6,36.0,z200_gt_z250,z200,z250,422514,1038240,0.4069521497919556
brown_0.05,1,6,36.0,z250_gt_z300,z250,z300,124748,1038240,0.12015333641547234
brown_0.05,1,6,36.0,z300_gt_z400,z300,z400,84960,1038240,0.08183079056865465
brown_0.05,1,6,36.0,z400_gt_z500,z400,z500,167941,1038240,0.16175547079673294
brown_0.05,1,6,36.0,z500_gt_z600,z500,z600,41724,1038240,0.040187239944521495
brown_0.05,1,6,36.0,z600_gt_z700,z600,z700,204018,1038240,0.19650369856680536
brown_0.05,1,6,36.0,z700_gt_z850,z700,z850,3786,1038240,0.003646555709662506
brown_0.05,1,6,36.0,z850_gt_z925,z850,z925,273521,1038240,0.26344679457543535
